# OpenQP radial SAP effective-charge table Z_eff(r)
# Source: Lehtola, JCTC 15, 1593 (2019), via pyscf.dft.sap_data
# Potential of atom Z at distance r:  V(r) = -Z_eff(r)/r
# Format: line 1 = 'zmax nr'; then nr r-values; then zmax rows of nr Z_eff values
36 1501
2.8023167442924599e+00 2.8038502403084400e+00 2.8049804464243202e+00 2.8057867274299699e+00 2.8063401627595201e+00 2.8067027665558699e+00
2.8069270640512700e+00 2.8070560271575200e+00 2.8071233616756399e+00 2.8071541283217600e+00 2.8071656701063898e+00 2.8071688097661398e+00
2.8071692731738702e+00 2.8071693085224299e+00 2.8071699381620898e+00 2.8071742040692200e+00 2.8071898860809998e+00 2.8072316892269198e+00
2.8073231777393799e+00 2.8074984020237501e+00 2.8078031587038601e+00 2.8082958344200000e+00 2.8090477960653701e+00 2.8101433032715000e+00
2.8116789328295200e+00 2.8137625189791202e+00 2.8165116277148998e+00 2.8200515970560298e+00 2.8245131882162600e+00 2.8300299044345500e+00
2.8367350445516699e+00 2.8447585669547100e+00 2.8542238460174700e+00 2.8652444074538099e+00 2.8779207309474502e+00 2.8923372079617198e+00
2.9085593397710698e+00 2.9266312555600500e+00 2.9465736230385402e+00 2.9683820146160902e+00 2.9920257810114901e+00 3.0174474715419799e+00
3.0445628265760201e+00 3.0732613531120401e+00 3.1034074795512798e+00 3.1348422708657799e+00 3.1673856709210901e+00 3.2008392250865101e+00
3.2349892238191700e+00 3.2696101969777600e+00 3.3044686795014599e+00 3.3393271620251599e+00 3.3739481351837499e+00 3.4080981339164098e+00
3.4415516880818302e+00 3.4740950881371400e+00 3.5055298794516401e+00 3.5356760058908798e+00 3.5643745324268998e+00 3.5914898874609400e+00
3.6169115779914200e+00 3.6405553443868301e+00 3.6623637359643801e+00 3.6823061034428699e+00 3.7003780192318501e+00 3.7166001510412001e+00
3.7310166280554702e+00 3.7436929515491100e+00 3.7547135129854499e+00 3.7641787920482099e+00 3.7722023144512500e+00 3.7789074545683699e+00
3.7844241707866599e+00 3.7888857619468901e+00 3.7924257312880201e+00 3.7951748400238001e+00 3.7972584261733999e+00 3.7987940557314199e+00
3.7998895629375502e+00 3.8006415245829199e+00 3.8011342002990500e+00 3.8014389569791698e+00 3.8016141812635400e+00 3.8017056697760001e+00
3.8017474729219201e+00 3.8017631549336999e+00 3.8017674208408199e+00 3.8017680504804900e+00 3.8017680988480800e+00 3.8017689648300199e+00
3.8017748319929900e+00 3.8017964004229099e+00 3.8018538948461900e+00 3.8019797245928300e+00 3.8022207212678900e+00 3.8026398717690499e+00
3.8033174788136299e+00 3.8043516976546701e+00 3.8058584157167599e+00 3.8079704609673999e+00 3.8108361444316099e+00 3.8146171618121198e+00
3.8194858981523998e+00 3.8256221973471201e+00 3.8332096745659099e+00 3.8424316638570599e+00 3.8534669049386499e+00 3.8664850821325500e+00
3.8816423342962998e+00 3.8990768572842800e+00 3.9189047198374301e+00 3.9412160098645499e+00 3.9660714209321202e+00 3.9934993786055801e+00
4.0234937933489903e+00 4.0560125113313799e+00 4.0909765171150401e+00 4.1282699232753997e+00 4.1677407620295996e+00 4.2092025734662899e+00
4.2524367645209900e+00 4.2971956929797104e+00 4.3432064120513303e+00 4.3901749939310104e+00 4.4377913357435803e+00 4.4857343387121196e+00
4.5336773416806597e+00 4.5812936834932296e+00 4.6282622653729000e+00 4.6742729844445297e+00 4.7190319129032501e+00 4.7622661039579501e+00
4.8037279153946404e+00 4.8431987541488404e+00 4.8804921603091902e+00 4.9154561660928602e+00 4.9479748840752498e+00 4.9779692988186603e+00
5.0053972564921203e+00 5.0302526675596804e+00 5.0525639575868100e+00 5.0723918201399503e+00 5.0898263431279398e+00 5.1049835952916904e+00
5.1180017724855897e+00 5.1290370135671797e+00 5.1382590028583301e+00 5.1458464800771102e+00 5.1519827792718402e+00 5.1568515156121197e+00
5.1606325329926301e+00 5.1634982164568299e+00 5.1656102617074797e+00 5.1671169797695704e+00 5.1681511986106097e+00 5.1688288056551901e+00
5.1692479561563500e+00 5.1694889528314096e+00 5.1696147825780496e+00 5.1696722770013297e+00 5.1696938454312402e+00 5.1696997125942099e+00
5.1697005785761601e+00 5.1697006456067403e+00 5.1697018523431799e+00 5.1697100281711297e+00 5.1697400835442098e+00 5.1698202013992702e+00
5.1699955437860297e+00 5.1703313700380296e+00 5.1709154517138503e+00 5.1718596897787998e+00 5.1733008625130701e+00 5.1754004577855204e+00
5.1783435699277396e+00 5.1823368687439899e+00 5.1876056754417297e+00 5.1943902067087500e+00 5.2029410730610701e+00 5.2135141402454197e+00
5.2263648822690296e+00 5.2417423709898197e+00 5.2598830596693196e+00 5.2810045261115004e+00 5.3052993447401002e+00 5.3329292560863104e+00
5.3640197966736496e+00 5.3986555423285196e+00 5.4368761037679496e+00 5.4786729952896902e+00 5.5239874759876102e+00 5.5727094387065703e+00
5.6246773955776996e+00 5.6796795811443896e+00 5.7374561655431497e+00 5.7977025417102404e+00 5.8600736229072696e+00 5.9241890607421102e+00
5.9896392700076904e+00 6.0559921257119003e+00 6.1228001801928702e+00 6.1896082346738401e+00 6.2559610903780500e+00 6.3214112996436196e+00
6.3855267374784699e+00 6.4478978186755000e+00 6.5081441948425898e+00 6.5659207792413499e+00 6.6209229648080399e+00 6.6728909216791701e+00
6.7216128843981204e+00 6.7669273650960502e+00 6.8087242566177801e+00 6.8469448180572199e+00 6.8815805637120802e+00 6.9126711042994300e+00
6.9403010156456402e+00 6.9645958342742302e+00 6.9857173007164199e+00 7.0038579893959199e+00 7.0192354781167001e+00 7.0320862201403198e+00
7.0426592873246596e+00 7.0512101536769798e+00 7.0579946849440098e+00 7.0632634916417398e+00 7.0672567904579999e+00 7.0701999026002200e+00
7.0722994978726597e+00 7.0737406706069397e+00 7.0746849086718901e+00 7.0752689903477002e+00 7.0756048165997099e+00 7.0757801589864702e+00
7.0758602768415297e+00 7.0758903322146098e+00 7.0758985080425498e+00 7.0758997147789904e+00 7.0758998089426397e+00 7.0759015139326298e+00
7.0759130655062101e+00 7.0759555305453699e+00 7.0760687285363799e+00 7.0763164686425801e+00 7.0767909553475503e+00 7.0776162005097003e+00
7.0789503082677196e+00 7.0809865317550100e+00 7.0839530361204197e+00 7.0881113399289601e+00 7.0937534455891802e+00 7.1011977079546398e+00
7.1107835276052498e+00 7.1228649904924799e+00 7.1378036076487597e+00 7.1559603366203799e+00 7.1776870893989004e+00 7.2033179492439503e+00
7.2331603304052399e+00 7.2674863200207396e+00 7.3065244402243197e+00 7.3504520607452504e+00 7.3993886782129401e+00 7.4533902583492297e+00
